Division Number: 280
Division Date: 27 April 2021 - 18:00

Abortion (Northern Ireland) Regulations 2021

Aye Count: 431
No Count: 89
Result: Question accordingly agreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Marco Longhi","Conservative","Dudley North","No","Stuart Andrew"
"Julia Lopez","Conservative","Hornchurch and Upminster","Aye","Stuart Andrew"
"Jack Lopresti","Conservative","Filton and Bradley Stoke","Aye","Stuart Andrew"
"Jonathan Lord","Conservative","Woking","No","Stuart Andrew"
"Tim Loughton","Conservative","East Worthing and Shoreham","Aye","Stuart Andrew"
"Caroline Lucas","Green Party","Brighton, Pavilion","Aye","Bell Ribeiro-Addy"
"Holly Lynch","Labour","Halifax","Aye","Chris Elmore"
"Kenny MacAskill","Alba Party","East Lothian","No Vote Recorded",""
"Craig Mackinlay","Conservative","South Thanet","No Vote Recorded",""
"Cherilyn Mackrory","Conservative","Truro and Falmouth","Aye","Stuart Andrew"
"Rachel Maclean","Conservative","Redditch","Aye","Stuart Andrew"
"Angus Brendan MacNeil","Scottish National Party","Na h-Eileanan an Iar","No Vote Recorded",""
"Justin Madders","Labour","Ellesmere Port and Neston","Aye","Chris Elmore"
"Khalid Mahmood","Labour","Birmingham, Perry Barr","Aye","Chris Elmore"
"Shabana Mahmood","Labour","Birmingham, Ladywood","Aye","Chris Elmore"
"Alan Mak","Conservative","Havant","Aye","Stuart Andrew"
"Seema Malhotra","Labour","Feltham and Heston","Aye","Chris Elmore"
"Kit Malthouse","Conservative","North West Hampshire","Aye","Stuart Andrew"
"Anthony Mangnall","Conservative","Totnes","Aye",""
"Scott Mann","Conservative","North Cornwall","Aye",""
"Julie Marson","Conservative","Hertford and Stortford","Aye","Stuart Andrew"
"Rachael Maskell","Labour","York Central","No","Chris Elmore"
"Paul Maskey","Sinn Féin","Belfast West","No Vote Recorded",""
"Christian Matheson","Labour","City of Chester","Aye","Chris Elmore"
"Theresa May","Conservative","Maidenhead","Aye","Stuart Andrew"
"Jerome Mayhew","Conservative","Broadland","Aye","Stuart Andrew"
"Paul Maynard","Conservative","Blackpool North and Cleveleys","No","Stuart Andrew"
"Steve McCabe","Labour","Birmingham, Selly Oak","Aye","Chris Elmore"
"Kerry McCarthy","Labour","Bristol East","Aye","Chris Elmore"
"Jason McCartney","Conservative","Colne Valley","Aye","Stuart Andrew"
"Karl McCartney","Conservative","Lincoln","Aye","Stuart Andrew"
"Siobhain McDonagh","Labour","Mitcham and Morden","Aye","Chris Elmore"
"Andy McDonald","Labour","Middlesbrough","Aye","Chris Elmore"
"Stewart Malcolm McDonald","Scottish National Party","Glasgow South","No Vote Recorded",""
"Stuart C McDonald","Scottish National Party","Cumbernauld, Kilsyth and Kirkintilloch East","No Vote Recorded",""
"John McDonnell","Labour","Hayes and Harlington","Aye","Bell Ribeiro-Addy"
"Pat McFadden","Labour","Wolverhampton South East","Aye","Chris Elmore"
"Conor McGinn","Labour","St Helens North","Aye","Chris Elmore"
"Alison McGovern","Labour","Wirral South","Aye","Chris Elmore"
"Catherine McKinnell","Labour","Newcastle upon Tyne North","Aye","Chris Elmore"
"Anne McLaughlin","Scottish National Party","Glasgow North East","No Vote Recorded",""
"Jim McMahon","Labour","Oldham West and Royton","Aye","Chris Elmore"
"Anna McMorrin","Labour","Cardiff North","Aye","Chris Elmore"
"John McNally","Scottish National Party","Falkirk","No Vote Recorded",""
"Stephen McPartland","Conservative","Stevenage","No Vote Recorded",""
"Esther McVey","Conservative","Tatton","No Vote Recorded",""
"Ian Mearns","Labour","Gateshead","Aye","Bell Ribeiro-Addy"
"Mark Menzies","Conservative","Fylde","Aye","Stuart Andrew"
"Johnny Mercer","Conservative","Plymouth, Moor View","No Vote Recorded",""
"Huw Merriman","Conservative","Bexhill and Battle","Aye","Stuart Andrew"
"Stephen Metcalfe","Conservative","South Basildon and East Thurrock","Aye","Stuart Andrew"
"Edward Miliband","Labour","Doncaster North","Aye","Chris Elmore"
"Robin Millar","Conservative","Aberconwy","No","Stuart Andrew"
"Maria Miller","Conservative","Basingstoke","Aye","Stuart Andrew"
"Amanda Milling","Conservative","Cannock Chase","No Vote Recorded",""
"Nigel Mills","Conservative","Amber Valley","Aye","Stuart Andrew"
"Navendu Mishra","Labour","Stockport","Aye","Chris Elmore"
"Andrew Mitchell","Conservative","Sutton Coldfield","Aye","Stuart Andrew"
"Gagan Mohindra","Conservative","South West Hertfordshire","No Vote Recorded",""
"Francie Molloy","Sinn Féin","Mid Ulster","No Vote Recorded",""
"Carol Monaghan","Scottish National Party","Glasgow North West","No Vote Recorded",""
"Damien Moore","Conservative","Southport","Aye","Stuart Andrew"
"Robbie Moore","Conservative","Keighley","Aye","Stuart Andrew"
"Layla Moran","Liberal Democrat","Oxford West and Abingdon","Aye","Wendy Chamberlain"
"Penny Mordaunt","Conservative","Portsmouth North","Aye","Stuart Andrew"
"Jessica Morden","Labour","Newport East","Aye","Chris Elmore"
"Stephen Morgan","Labour","Portsmouth South","Aye","Chris Elmore"
"Anne Marie Morris","Conservative","Newton Abbot","No Vote Recorded",""
"David Morris","Conservative","Morecambe and Lunesdale","Aye","Stuart Andrew"
"Grahame Morris","Labour","Easington","Aye","Chris Elmore"
"James Morris","Conservative","Halesowen and Rowley Regis","Teller - Ayes",""
"Joy Morrissey","Conservative","Beaconsfield","No Vote Recorded",""
"Wendy Morton","Conservative","Aldridge-Brownhills","No Vote Recorded",""
"Kieran Mullan","Conservative","Crewe and Nantwich","No","Stuart Andrew"
"Holly Mumby-Croft","Conservative","Scunthorpe","No Vote Recorded",""
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","Aye","Stuart Andrew"
"Ian Murray","Labour","Edinburgh South","Aye","Chris Elmore"
"James Murray","Labour","Ealing North","Aye","Chris Elmore"
"Sheryll Murray","Conservative","South East Cornwall","Aye","Stuart Andrew"
"Andrew Murrison","Conservative","South West Wiltshire","Aye","Stuart Andrew"
"Lisa Nandy","Labour","Wigan","Aye","Chris Elmore"
"Robert Neill","Conservative","Bromley and Chislehurst","Aye","Stuart Andrew"
"Gavin Newlands","Scottish National Party","Paisley and Renfrewshire North","No Vote Recorded",""
"Charlotte Nichols","Labour","Warrington North","Aye","Chris Elmore"
"Lia Nici","Conservative","Great Grimsby","Aye","Stuart Andrew"
"John Nicolson","Scottish National Party","Ochil and South Perthshire","No Vote Recorded",""
"Caroline Nokes","Conservative","Romsey and Southampton North","Aye","Stuart Andrew"
"Jesse Norman","Conservative","Hereford and South Herefordshire","Aye","Stuart Andrew"
"Alex Norris","Labour","Nottingham North","Aye","Chris Elmore"
"Neil O'Brien","Conservative","Harborough","Aye","Stuart Andrew"
"Brendan O'Hara","Scottish National Party","Argyll and Bute","No Vote Recorded",""
"Matthew Offord","Conservative","Hendon","No","Stuart Andrew"
"Sarah Olney","Liberal Democrat","Richmond Park","Aye","Wendy Chamberlain"
"Chi Onwurah","Labour","Newcastle upon Tyne Central","Aye","Chris Elmore"
"Guy Opperman","Conservative","Hexham","Aye","Stuart Andrew"
"Abena Oppong-Asare","Labour","Erith and Thamesmead","Aye","Chris Elmore"
"Kate Osamor","Labour","Edmonton","Aye","Bell Ribeiro-Addy"
"Kate Osborne","Labour","Jarrow","Aye","Bell Ribeiro-Addy"
"Kirsten Oswald","Scottish National Party","East Renfrewshire","No Vote Recorded",""
"Taiwo Owatemi","Labour","Coventry North West","Aye","Chris Elmore"
"Sarah Owen","Labour","Luton North","Aye","Chris Elmore"
"Ian Paisley","Democratic Unionist Party","North Antrim","No","Carla Lockhart"
"Neil Parish","Conservative","Tiverton and Honiton","Aye","Stuart Andrew"
"Priti Patel","Conservative","Witham","Aye","Stuart Andrew"
"Owen Paterson","Conservative","North Shropshire","No","Stuart Andrew"
"Mark Pawsey","Conservative","Rugby","Aye","Stuart Andrew"
"Stephanie Peacock","Labour","Barnsley East","Aye","Chris Elmore"
"Mike Penning","Conservative","Hemel Hempstead","Aye","Stuart Andrew"
"Matthew Pennycook","Labour","Greenwich and Woolwich","Aye","Chris Elmore"
"John Penrose","Conservative","Weston-super-Mare","Aye","Stuart Andrew"
"Andrew Percy","Conservative","Brigg and Goole","No Vote Recorded",""
"Toby Perkins","Labour","Chesterfield","Aye","Chris Elmore"
"Jess Phillips","Labour","Birmingham, Yardley","Aye","Chris Elmore"
"Bridget Phillipson","Labour","Houghton and Sunderland South","Aye","Chris Elmore"
"Chris Philp","Conservative","Croydon South","Aye","Stuart Andrew"
"Christopher Pincher","Conservative","Tamworth","No Vote Recorded",""
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","Aye","Chris Elmore"
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","Aye","Stuart Andrew"
"Rebecca Pow","Conservative","Taunton Deane","Aye","Stuart Andrew"
"Lucy Powell","Labour","Manchester Central","Aye","Chris Elmore"
"Victoria Prentis","Conservative","Banbury","No Vote Recorded",""
"Mark Pritchard","Conservative","The Wrekin","Aye","Stuart Andrew"
"Tom Pursglove","Conservative","Corby","No Vote Recorded",""
"Jeremy Quin","Conservative","Horsham","Aye","Stuart Andrew"
"Will Quince","Conservative","Colchester","Aye","Stuart Andrew"
"Yasmin Qureshi","Labour","Bolton South East","Aye","Chris Elmore"
"Dominic Raab","Conservative","Esher and Walton","Aye","Stuart Andrew"
"Tom Randall","Conservative","Gedling","No","Stuart Andrew"
"Angela Rayner","Labour","Ashton-under-Lyne","Aye","Chris Elmore"
"John Redwood","Conservative","Wokingham","No","Stuart Andrew"
"Steve Reed","Labour","Croydon North","Aye","Chris Elmore"
"Jacob Rees-Mogg","Conservative","North East Somerset","No Vote Recorded",""
"Christina Rees","Labour","Neath","Aye","Chris Elmore"
"Ellie Reeves","Labour","Lewisham West and Penge","Aye","Chris Elmore"
"Rachel Reeves","Labour","Leeds West","Aye","Chris Elmore"
"Jonathan Reynolds","Labour","Stalybridge and Hyde","Aye","Chris Elmore"
"Bell Ribeiro-Addy","Labour","Streatham","Aye",""
"Nicola Richards","Conservative","West Bromwich East","Aye","Stuart Andrew"
"Angela Richardson","Conservative","Guildford","Aye","Stuart Andrew"
"Marie Rimmer","Labour","St Helens South and Whiston","No","Chris Elmore"
"Rob Roberts","Conservative","Delyn","Aye","Stuart Andrew"
"Laurence Robertson","Conservative","Tewkesbury","No","Stuart Andrew"
"Gavin Robinson","Democratic Unionist Party","Belfast East","No","Carla Lockhart"
"Mary Robinson","Conservative","Cheadle","No","Stuart Andrew"
"Matt Rodda","Labour","Reading East","Aye","Chris Elmore"
"Andrew Rosindell","Conservative","Romford","No","Stuart Andrew"
"Douglas Ross","Conservative","Moray","No Vote Recorded",""
"Lee Rowley","Conservative","North East Derbyshire","No","Stuart Andrew"
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","Aye","Chris Elmore"
"Dean Russell","Conservative","Watford","No Vote Recorded",""
"David Rutley","Conservative","Macclesfield","No Vote Recorded",""
"Gary Sambrook","Conservative","Birmingham, Northfield","No",""
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","Aye","Ben Lake"
"Selaine Saxby","Conservative","North Devon","Aye","Stuart Andrew"
"Paul Scully","Conservative","Sutton and Cheam","Aye","Stuart Andrew"
"Bob Seely","Conservative","Isle of Wight","Aye","Stuart Andrew"
"Andrew Selous","Conservative","South West Bedfordshire","No Vote Recorded",""
"Naz Shah","Labour","Bradford West","Aye","Chris Elmore"
"Jim Shannon","Democratic Unionist Party","Strangford","Teller - Noes",""
"Grant Shapps","Conservative","Welwyn Hatfield","Aye","Stuart Andrew"
"Alok Sharma","Conservative","Reading West","Aye","Stuart Andrew"
"Virendra Sharma","Labour","Ealing, Southall","Aye","Chris Elmore"
"Barry Sheerman","Labour","Huddersfield","Aye","Chris Elmore"
"Alec Shelbrooke","Conservative","Elmet and Rothwell","Aye","Stuart Andrew"
"Tommy Sheppard","Scottish National Party","Edinburgh East","No Vote Recorded",""
"Tulip Siddiq","Labour","Hampstead and Kilburn","Aye","Chris Elmore"
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","Aye","Stuart Andrew"
"Chris Skidmore","Conservative","Kingswood","Aye","Stuart Andrew"
"Andy Slaughter","Labour","Hammersmith","Aye","Chris Elmore"
"Alyn Smith","Scottish National Party","Stirling","No Vote Recorded",""
"Cat Smith","Labour","Lancaster and Fleetwood","Aye","Chris Elmore"
"Chloe Smith","Conservative","Norwich North","Aye","Stuart Andrew"
"Greg Smith","Conservative","Buckingham","No","Stuart Andrew"
"Henry Smith","Conservative","Crawley","No Vote Recorded",""
"Jeff Smith","Labour","Manchester, Withington","Aye",""
"Julian Smith","Conservative","Skipton and Ripon","Aye","Stuart Andrew"
"Nick Smith","Labour","Blaenau Gwent","Aye","Chris Elmore"
"Royston Smith","Conservative","Southampton, Itchen","No Vote Recorded",""
"Karin Smyth","Labour","Bristol South","Aye","Chris Elmore"
"Alex Sobel","Labour","Leeds North West","Aye","Chris Elmore"
"Amanda Solloway","Conservative","Derby North","Aye","Stuart Andrew"
"John Spellar","Labour","Warley","No Vote Recorded",""
"Ben Spencer","Conservative","Runnymede and Weybridge","Aye","Stuart Andrew"
"Mark Spencer","Conservative","Sherwood","Aye",""
"Alexander Stafford","Conservative","Rother Valley","No","Stuart Andrew"
"Keir Starmer","Labour","Holborn and St Pancras","Aye","Chris Elmore"
"Chris Stephens","Scottish National Party","Glasgow South West","No Vote Recorded",""
"Andrew Stephenson","Conservative","Pendle","Aye","Stuart Andrew"
"Jo Stevens","Labour","Cardiff Central","Aye","Chris Elmore"
"Jane Stevenson","Conservative","Wolverhampton North East","No Vote Recorded",""
"John Stevenson","Conservative","Carlisle","No Vote Recorded",""
"Bob Stewart","Conservative","Beckenham","Aye","Stuart Andrew"
"Iain Stewart","Conservative","Milton Keynes South","No","Stuart Andrew"
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","Aye","Wendy Chamberlain"
"Gary Streeter","Conservative","South West Devon","No Vote Recorded",""
"Wes Streeting","Labour","Ilford North","Aye","Chris Elmore"
"Mel Stride","Conservative","Central Devon","Aye","Stuart Andrew"
"Graham Stringer","Labour","Blackley and Broughton","Aye","Chris Elmore"
"Graham Stuart","Conservative","Beverley and Holderness","Aye","Stuart Andrew"
"Julian Sturdy","Conservative","York Outer","Aye","Stuart Andrew"
"Zarah Sultana","Labour","Coventry South","Aye","Bell Ribeiro-Addy"
"Rishi Sunak","Conservative","Richmond (Yorks)","Aye","Stuart Andrew"
"James Sunderland","Conservative","Bracknell","Aye","Stuart Andrew"
"Desmond Swayne","Conservative","New Forest West","No","William Wragg"
"Robert Syms","Conservative","Poole","No","Stuart Andrew"
"Mark Tami","Labour","Alyn and Deeside","Aye","Chris Elmore"
"Sam Tarry","Labour","Ilford South","Aye","Chris Elmore"
"Alison Thewliss","Scottish National Party","Glasgow Central","No Vote Recorded",""
"Nick Thomas-Symonds","Labour","Torfaen","Aye","Chris Elmore"
"Derek Thomas","Conservative","St Ives","No","Stuart Andrew"
"Gareth Thomas","Labour","Harrow West","Aye","Chris Elmore"
"Owen Thompson","Scottish National Party","Midlothian","No Vote Recorded",""
"Richard Thomson","Scottish National Party","Gordon","No Vote Recorded",""
"Emily Thornberry","Labour","Islington South and Finsbury","Aye","Chris Elmore"
"Maggie Throup","Conservative","Erewash","Aye",""
"Stephen Timms","Labour","East Ham","Aye","Chris Elmore"
"Edward Timpson","Conservative","Eddisbury","No Vote Recorded",""
"Kelly Tolhurst","Conservative","Rochester and Strood","Aye","Stuart Andrew"
"Justin Tomlinson","Conservative","North Swindon","Aye","Stuart Andrew"
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","No",""
"Craig Tracey","Conservative","North Warwickshire","No Vote Recorded",""
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","Aye","Stuart Andrew"
"Jon Trickett","Labour","Hemsworth","Aye","Bell Ribeiro-Addy"
"Laura Trott","Conservative","Sevenoaks","Aye","Stuart Andrew"
"Elizabeth Truss","Conservative","South West Norfolk","Aye","Stuart Andrew"
"Tom Tugendhat","Conservative","Tonbridge and Malling","Aye","Stuart Andrew"
"Karl Turner","Labour","Kingston upon Hull East","Aye","Chris Elmore"
"Derek Twigg","Labour","Halton","Aye","Chris Elmore"
"Liz Twist","Labour","Blaydon","Aye","Chris Elmore"
"Shailesh Vara","Conservative","North West Cambridgeshire","No Vote Recorded",""
"Valerie Vaz","Labour","Walsall South","Aye",""
"Martin Vickers","Conservative","Cleethorpes","No","Stuart Andrew"
"Matt Vickers","Conservative","Stockton South","No","Stuart Andrew"
"Theresa Villiers","Conservative","Chipping Barnet","No Vote Recorded",""
"Christian Wakeford","Conservative","Bury South","Aye","Stuart Andrew"
"Robin Walker","Conservative","Worcester","Aye","Stuart Andrew"
"Charles Walker","Conservative","Broxbourne","No Vote Recorded",""
"Ben Wallace","Conservative","Wyre and Preston North","Aye","Stuart Andrew"
"Jamie Wallis","Conservative","Bridgend","No Vote Recorded",""
"David Warburton","Conservative","Somerton and Frome","Aye","Stuart Andrew"
"Matt Warman","Conservative","Boston and Skegness","Aye","Stuart Andrew"
"Giles Watling","Conservative","Clacton","Aye","Stuart Andrew"
"Suzanne Webb","Conservative","Stourbridge","Aye","Stuart Andrew"
"Claudia Webbe","Independent","Leicester East","Aye","Bell Ribeiro-Addy"
"Catherine West","Labour","Hornsey and Wood Green","Aye","Chris Elmore"
"Matt Western","Labour","Warwick and Leamington","Aye","Chris Elmore"
"Helen Whately","Conservative","Faversham and Mid Kent","Aye","Stuart Andrew"
"Heather Wheeler","Conservative","South Derbyshire","No Vote Recorded",""
"Alan Whitehead","Labour","Southampton, Test","Aye","Chris Elmore"
"Philippa Whitford","Scottish National Party","Central Ayrshire","No Vote Recorded",""
"Mick Whitley","Labour","Birkenhead","Aye","Chris Elmore"
"Craig Whittaker","Conservative","Calder Valley","No","Stuart Andrew"
"John Whittingdale","Conservative","Maldon","Aye","Stuart Andrew"
"Nadia Whittome","Labour","Nottingham East","Aye","Chris Elmore"
"Bill Wiggin","Conservative","North Herefordshire","Aye","Stuart Andrew"
"James Wild","Conservative","North West Norfolk","Aye","Stuart Andrew"
"Craig Williams","Conservative","Montgomeryshire","Aye","Stuart Andrew"
"Hywel Williams","Plaid Cymru","Arfon","Aye","Ben Lake"
"Gavin Williamson","Conservative","South Staffordshire","Aye","Stuart Andrew"
"Munira Wilson","Liberal Democrat","Twickenham","Aye","Wendy Chamberlain"
"Sammy Wilson","Democratic Unionist Party","East Antrim","No","Carla Lockhart"
"Beth Winter","Labour","Cynon Valley","Aye","Bell Ribeiro-Addy"
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","No Vote Recorded",""
"Mike Wood","Conservative","Dudley South","No","Stuart Andrew"
"William Wragg","Conservative","Hazel Grove","No Vote Recorded",""
"Jeremy Wright","Conservative","Kenilworth and Southam","Aye","Stuart Andrew"
"Mohammad Yasin","Labour","Bedford","Aye","Chris Elmore"
"Jacob Young","Conservative","Redcar","No","Stuart Andrew"
"Nadhim Zahawi","Conservative","Stratford-on-Avon","Aye","Stuart Andrew"
"Daniel Zeichner","Labour","Cambridge","Aye","Chris Elmore"
